8-gram, count
his two sons their step mother however had, 1
always been most generous to them indeed they, 1
been most generous to them indeed they were, 1
most generous to them indeed they were so, 1
generous to them indeed they were so young, 1
to them indeed they were so young at, 1
them indeed they were so young at the, 1
time of their father s remarriage that they, 1
of their father s remarriage that they always, 1
their father s remarriage that they always thought, 1
father s remarriage that they always thought of, 1
s remarriage that they always thought of her, 1
remarriage that they always thought of her as, 1
lawrence the younger had been a delicate youth, 1
the younger had been a delicate youth he, 1
younger had been a delicate youth he had, 1
had been a delicate youth he had qualified, 1
been a delicate youth he had qualified as, 1
a delicate youth he had qualified as a, 1
doctor but early relinquished the profession of medicine, 1
but early relinquished the profession of medicine and, 1
early relinquished the profession of medicine and lived, 1
relinquished the profession of medicine and lived at, 1
home while pursuing literary ambitions though his verses, 1
while pursuing literary ambitions though his verses never, 1
pursuing literary ambitions though his verses never had, 1
literary ambitions though his verses never had any, 1
john practiced for some time as a barrister, 1
practiced for some time as a barrister but, 1
for some time as a barrister but had, 1
some time as a barrister but had finally, 1
time as a barrister but had finally settled, 1
down to the more congenial life of a, 1
to the more congenial life of a country, 1
the more congenial life of a country squire, 1
more congenial life of a country squire he, 1
congenial life of a country squire he had, 1
life of a country squire he had married, 1
two years ago and had taken his wife, 1
years ago and had taken his wife to, 1
ago and had taken his wife to live, 1
and had taken his wife to live at, 1
had taken his wife to live at styles, 1
taken his wife to live at styles though, 1
his wife to live at styles though i, 1
entertained a shrewd suspicion that he would have, 1
a shrewd suspicion that he would have preferred, 1
shrewd suspicion that he would have preferred his, 1
suspicion that he would have preferred his mother, 1
to increase his allowance which would have enabled, 1
increase his allowance which would have enabled him, 1
his allowance which would have enabled him to, 1
allowance which would have enabled him to have, 1
which would have enabled him to have a, 1
would have enabled him to have a home, 1
of his own mrs cavendish however was a, 1
his own mrs cavendish however was a lady, 1
own mrs cavendish however was a lady who, 1
mrs cavendish however was a lady who liked, 1
cavendish however was a lady who liked to, 1
however was a lady who liked to make, 1
was a lady who liked to make her, 1
own plans and expected other people to fall, 1
plans and expected other people to fall in, 1
and expected other people to fall in with, 1
expected other people to fall in with them, 1
other people to fall in with them and, 1
people to fall in with them and in, 1
to fall in with them and in this, 1
case she certainly had the whip hand namely, 1
she certainly had the whip hand namely the, 1
certainly had the whip hand namely the purse, 1
had the whip hand namely the purse strings, 1
john noticed my surprise at the news of, 1
noticed my surprise at the news of his, 1
my surprise at the news of his mother, 1
surprise at the news of his mother s, 1
at the news of his mother s remarriage, 1
the news of his mother s remarriage and, 1
rotten little bounder too he said savagely i, 1
little bounder too he said savagely i can, 1
bounder too he said savagely i can tell, 1
too he said savagely i can tell you, 1
hastings it s making life jolly difficult for, 1
it s making life jolly difficult for us, 1
s making life jolly difficult for us as, 1
making life jolly difficult for us as for, 1
life jolly difficult for us as for evie, 1
jolly difficult for us as for evie you, 1
oh i suppose she was after your time, 1
i suppose she was after your time she, 1
suppose she was after your time she s, 1
she was after your time she s the, 1
was after your time she s the mater, 1
after your time she s the mater s, 1
your time she s the mater s factotum, 1
companion jack of all trades a great sport, 1
jack of all trades a great sport old, 1
of all trades a great sport old evie, 1
all trades a great sport old evie not, 1
trades a great sport old evie not precisely, 1
young and beautiful but as game as they, 1
and beautiful but as game as they make, 1
beautiful but as game as they make them, 1
oh this fellow he turned up from nowhere, 1
this fellow he turned up from nowhere on, 1
fellow he turned up from nowhere on the, 1
he turned up from nowhere on the pretext, 1
turned up from nowhere on the pretext of, 1
up from nowhere on the pretext of being, 1
a second cousin or something of evie s, 1
second cousin or something of evie s though, 1
cousin or something of evie s though she, 1
or something of evie s though she didn, 1
something of evie s though she didn t, 1
of evie s though she didn t seem, 1
particularly keen to acknowledge the relationship the fellow, 1
keen to acknowledge the relationship the fellow is, 1
to acknowledge the relationship the fellow is an, 1
absolute outsider anyone can see that he s, 1
outsider anyone can see that he s got, 1
anyone can see that he s got a, 1
can see that he s got a great, 1
see that he s got a great black, 1
that he s got a great black beard, 1
and wears patent leather boots in all weathers, 1
wears patent leather boots in all weathers but, 1
patent leather boots in all weathers but the, 1
leather boots in all weathers but the mater, 1
boots in all weathers but the mater cottoned, 1
to him at once took him on as, 1
him at once took him on as secretary, 1
at once took him on as secretary you, 1
once took him on as secretary you know, 1
took him on as secretary you know how, 1
him on as secretary you know how she, 1
on as secretary you know how she s, 1
as secretary you know how she s always, 1
well of course the war has turned the, 1
of course the war has turned the hundreds, 1
course the war has turned the hundreds into, 1
the war has turned the hundreds into thousands, 1
war has turned the hundreds into thousands no, 1
doubt the fellow was very useful to her, 1
the fellow was very useful to her but, 1
fellow was very useful to her but you, 1
was very useful to her but you could, 1
very useful to her but you could have, 1
useful to her but you could have knocked, 1
to her but you could have knocked us, 1
all down with a feather when three months, 1
down with a feather when three months ago, 1
with a feather when three months ago she, 1
a feather when three months ago she suddenly, 1
feather when three months ago she suddenly announced, 1
that she and alfred were engaged the fellow, 1
she and alfred were engaged the fellow must, 1
and alfred were engaged the fellow must be, 1
alfred were engaged the fellow must be at, 1
were engaged the fellow must be at least, 1
engaged the fellow must be at least twenty, 1
years younger than she is it s simply, 1
younger than she is it s simply bare, 1
than she is it s simply bare faced, 1
she is it s simply bare faced fortune, 1
is it s simply bare faced fortune hunting, 1
it s simply bare faced fortune hunting but, 1
there you are she is her own mistress, 1
you are she is her own mistress and, 1
are she is her own mistress and she, 1
she is her own mistress and she s, 1
is her own mistress and she s married, 1
her own mistress and she s married him, 1
it must be a difficult situation for you, 1
must be a difficult situation for you all, 1
thus it came about that three days later, 1
it came about that three days later i, 1
came about that three days later i descended, 1
about that three days later i descended from, 1
that three days later i descended from the, 1
three days later i descended from the train, 1
days later i descended from the train at, 1
styles st mary an absurd little station with, 1
st mary an absurd little station with no, 1
mary an absurd little station with no apparent, 1
an absurd little station with no apparent reason, 1
absurd little station with no apparent reason for, 1
existence perched up in the midst of green, 1
perched up in the midst of green fields, 1
up in the midst of green fields and, 1
in the midst of green fields and country, 1
the midst of green fields and country lanes, 1
john cavendish was waiting on the platform and, 1
cavendish was waiting on the platform and piloted, 1
was waiting on the platform and piloted me, 1
waiting on the platform and piloted me out, 1
on the platform and piloted me out to, 1
the platform and piloted me out to the, 1
got a drop or two of petrol still, 1
a drop or two of petrol still you, 1
drop or two of petrol still you see, 1
or two of petrol still you see he, 1
two of petrol still you see he remarked, 1
of petrol still you see he remarked mainly, 1
petrol still you see he remarked mainly owing, 1
the village of styles st mary was situated, 1
village of styles st mary was situated about, 1
of styles st mary was situated about two, 1
styles st mary was situated about two miles, 1
st mary was situated about two miles from, 1
mary was situated about two miles from the, 1
little station and styles court lay a mile, 1
station and styles court lay a mile the, 1
and styles court lay a mile the other, 1
styles court lay a mile the other side, 1
court lay a mile the other side of, 1
lay a mile the other side of it, 1
a mile the other side of it it, 1
mile the other side of it it was, 1
a still warm day in early july as, 1
still warm day in early july as one, 1
warm day in early july as one looked, 1
day in early july as one looked out, 1
in early july as one looked out over, 1
early july as one looked out over the, 1
july as one looked out over the flat, 1
as one looked out over the flat essex, 1
country lying so green and peaceful under the, 1
lying so green and peaceful under the afternoon, 1
so green and peaceful under the afternoon sun, 1
green and peaceful under the afternoon sun it, 1
and peaceful under the afternoon sun it seemed, 1
almost impossible to believe that not so very, 1
impossible to believe that not so very far, 1
to believe that not so very far away, 1
believe that not so very far away a, 1
that not so very far away a great, 1
not so very far away a great war, 1
so very far away a great war was, 1
running its appointed course i felt i had, 1
its appointed course i felt i had suddenly, 1
appointed course i felt i had suddenly strayed, 1
course i felt i had suddenly strayed into, 1
i felt i had suddenly strayed into another, 1
world as we turned in at the lodge, 1
as we turned in at the lodge gates, 1
we turned in at the lodge gates john, 1
turned in at the lodge gates john said, 1
i m afraid you ll find it very, 1
m afraid you ll find it very quiet, 1
afraid you ll find it very quiet down, 1
you ll find it very quiet down here, 1
ll find it very quiet down here hastings, 1
my dear fellow that s just what i, 1
dear fellow that s just what i want, 1
oh it s pleasant enough if you want, 1
it s pleasant enough if you want to, 1
s pleasant enough if you want to lead, 1
pleasant enough if you want to lead the, 1
enough if you want to lead the idle, 1
if you want to lead the idle life, 1
you want to lead the idle life i, 1
want to lead the idle life i drill, 1
with the volunteers twice a week and lend, 1
the volunteers twice a week and lend a, 1
volunteers twice a week and lend a hand, 1
twice a week and lend a hand at, 1
a week and lend a hand at the, 1
week and lend a hand at the farms, 1
and lend a hand at the farms my, 1
lend a hand at the farms my wife, 1
works regularly on the land she is up, 1
regularly on the land she is up at, 1
on the land she is up at five, 1
the land she is up at five every, 1
land she is up at five every morning, 1
she is up at five every morning to, 1
is up at five every morning to milk, 1
and keeps at it steadily until lunchtime it, 1
keeps at it steadily until lunchtime it s, 1
at it steadily until lunchtime it s a, 1
it steadily until lunchtime it s a jolly, 1
steadily until lunchtime it s a jolly good, 1
until lunchtime it s a jolly good life, 1
lunchtime it s a jolly good life taking, 1
it all round if it weren t for, 1
all round if it weren t for that, 1
round if it weren t for that fellow, 1
if it weren t for that fellow alfred, 1
it weren t for that fellow alfred inglethorp, 1
weren t for that fellow alfred inglethorp he, 1
checked the car suddenly and glanced at his, 1
the car suddenly and glanced at his watch, 1
car suddenly and glanced at his watch i, 1
suddenly and glanced at his watch i wonder, 1
and glanced at his watch i wonder if, 1
glanced at his watch i wonder if we, 1
at his watch i wonder if we ve, 1
time to pick up cynthia no she ll, 1
to pick up cynthia no she ll have, 1
pick up cynthia no she ll have started, 1
up cynthia no she ll have started from, 1
cynthia no she ll have started from the, 1
no she ll have started from the hospital, 1
she ll have started from the hospital by, 1
no cynthia is a protegee of my mother, 1
cynthia is a protegee of my mother s, 1
is a protegee of my mother s the, 1
a protegee of my mother s the daughter, 1
protegee of my mother s the daughter of, 1
of my mother s the daughter of an, 1
my mother s the daughter of an old, 1
schoolfellow of hers who married a rascally solicitor, 1
of hers who married a rascally solicitor he, 1
hers who married a rascally solicitor he came, 1
who married a rascally solicitor he came a, 1
cropper and the girl was left an orphan, 1
and the girl was left an orphan and, 1
the girl was left an orphan and penniless, 1
girl was left an orphan and penniless my, 1
was left an orphan and penniless my mother, 1
left an orphan and penniless my mother came, 1
to the rescue and cynthia has been with, 1
the rescue and cynthia has been with us, 1
rescue and cynthia has been with us nearly, 1
and cynthia has been with us nearly two, 1
cynthia has been with us nearly two years, 1
has been with us nearly two years now, 1
been with us nearly two years now she, 1
works in the red cross hospital at tadminster, 1
in the red cross hospital at tadminster seven, 1
the red cross hospital at tadminster seven miles, 1
red cross hospital at tadminster seven miles away, 1
as he spoke the last words we drew, 1
he spoke the last words we drew up, 1
spoke the last words we drew up in, 1
the last words we drew up in front, 1
last words we drew up in front of, 1
words we drew up in front of the, 1
we drew up in front of the fine, 1
drew up in front of the fine old, 1
up in front of the fine old house, 1
a lady in a stout tweed skirt who, 1
lady in a stout tweed skirt who was, 1
in a stout tweed skirt who was bending, 1
a stout tweed skirt who was bending over, 1
stout tweed skirt who was bending over a, 1
tweed skirt who was bending over a flower, 1
skirt who was bending over a flower bed, 1
hullo evie here s our wounded hero mr, 1
evie here s our wounded hero mr hastings, 1
here s our wounded hero mr hastings miss, 1
s our wounded hero mr hastings miss howard, 1
miss howard shook hands with a hearty almost, 1
howard shook hands with a hearty almost painful, 1
shook hands with a hearty almost painful grip, 1
hands with a hearty almost painful grip i, 1
with a hearty almost painful grip i had, 1
an impression of very blue eyes in a, 1
impression of very blue eyes in a sunburnt, 1
of very blue eyes in a sunburnt face, 1
very blue eyes in a sunburnt face she, 1
blue eyes in a sunburnt face she was, 1
eyes in a sunburnt face she was a, 1
pleasant looking woman of about forty with a, 1
looking woman of about forty with a deep, 1
woman of about forty with a deep voice, 1
of about forty with a deep voice almost, 1
about forty with a deep voice almost manly, 1
in its stentorian tones and had a large, 1
its stentorian tones and had a large sensible, 1
stentorian tones and had a large sensible square, 1
tones and had a large sensible square body, 1
and had a large sensible square body with, 1
had a large sensible square body with feet, 1
to match these last encased in good thick, 1
match these last encased in good thick boots, 1
these last encased in good thick boots her, 1
last encased in good thick boots her conversation, 1
encased in good thick boots her conversation i, 1
soon found was couched in the telegraphic style, 1
weeds grow like house afire can t keep, 1
grow like house afire can t keep even, 1
like house afire can t keep even with, 1
house afire can t keep even with em, 1
afire can t keep even with em shall, 1
can t keep even with em shall press, 1
t keep even with em shall press you, 1
i m sure i shall be only too, 1
m sure i shall be only too delighted, 1
sure i shall be only too delighted to, 1
i shall be only too delighted to make, 1
shall be only too delighted to make myself, 1
be only too delighted to make myself useful, 1
only too delighted to make myself useful i, 1
don t say it never does wish you, 1
t say it never does wish you hadn, 1
say it never does wish you hadn t, 1
it never does wish you hadn t later, 1
you re a cynic evie said john laughing, 1
re a cynic evie said john laughing where, 1
a cynic evie said john laughing where s, 1
cynic evie said john laughing where s tea, 1
evie said john laughing where s tea to, 1
said john laughing where s tea to day, 1
john laughing where s tea to day inside, 1
out too fine a day to be cooped, 1
too fine a day to be cooped up, 1
fine a day to be cooped up in, 1
a day to be cooped up in the, 1
day to be cooped up in the house, 1
come on then you ve done enough gardening, 1
on then you ve done enough gardening for, 1
then you ve done enough gardening for to, 1
you ve done enough gardening for to day, 1
ve done enough gardening for to day the, 1
done enough gardening for to day the labourer, 1
enough gardening for to day the labourer is, 1
worthy of his hire you know come and, 1
of his hire you know come and be, 1
his hire you know come and be refreshed, 1
well said miss howard drawing off her gardening, 1
said miss howard drawing off her gardening gloves, 1
miss howard drawing off her gardening gloves i, 1
howard drawing off her gardening gloves i m, 1
she led the way round the house to, 1
led the way round the house to where, 1
the way round the house to where tea, 1
way round the house to where tea was, 1
round the house to where tea was spread, 1
the house to where tea was spread under, 1
house to where tea was spread under the, 1
to where tea was spread under the shade, 1
a figure rose from one of the basket, 1
figure rose from one of the basket chairs, 1
rose from one of the basket chairs and, 1
from one of the basket chairs and came, 1
one of the basket chairs and came a, 1
of the basket chairs and came a few, 1
the basket chairs and came a few steps, 1
basket chairs and came a few steps to, 1
i shall never forget my first sight of, 1
shall never forget my first sight of mary, 1
never forget my first sight of mary cavendish, 1
forget my first sight of mary cavendish her, 1
my first sight of mary cavendish her tall, 1
first sight of mary cavendish her tall slender, 1
form outlined against the bright light the vivid, 1
outlined against the bright light the vivid sense, 1
against the bright light the vivid sense of, 1
the bright light the vivid sense of slumbering, 1
fire that seemed to find expression only in, 1
that seemed to find expression only in those, 1
seemed to find expression only in those wonderful, 1
to find expression only in those wonderful tawny, 1
find expression only in those wonderful tawny eyes, 1
of hers remarkable eyes different from any other, 1
hers remarkable eyes different from any other woman, 1
remarkable eyes different from any other woman s, 1
eyes different from any other woman s that, 1
different from any other woman s that i, 1
have ever known the intense power of stillness, 1
ever known the intense power of stillness she, 1
known the intense power of stillness she possessed, 1
the intense power of stillness she possessed which, 1
nevertheless conveyed the impression of a wild untamed, 1
conveyed the impression of a wild untamed spirit, 1
the impression of a wild untamed spirit in, 1
impression of a wild untamed spirit in an, 1
exquisitely civilised body all these things are burnt, 1
civilised body all these things are burnt into, 1
body all these things are burnt into my, 1
all these things are burnt into my memory, 1
these things are burnt into my memory i, 1
she greeted me with a few words of, 1
greeted me with a few words of pleasant, 1
me with a few words of pleasant welcome, 1
with a few words of pleasant welcome in, 1
a few words of pleasant welcome in a, 1
few words of pleasant welcome in a low, 1
words of pleasant welcome in a low clear, 1
voice and i sank into a basket chair, 1
and i sank into a basket chair feeling, 1
i sank into a basket chair feeling distinctly, 1
sank into a basket chair feeling distinctly glad, 1
into a basket chair feeling distinctly glad that, 1
a basket chair feeling distinctly glad that i, 1
basket chair feeling distinctly glad that i had, 1
accepted john s invitation mrs cavendish gave me, 1
john s invitation mrs cavendish gave me some, 1
s invitation mrs cavendish gave me some tea, 1
invitation mrs cavendish gave me some tea and, 1
mrs cavendish gave me some tea and her, 1
few quiet remarks heightened my first impression of, 1
quiet remarks heightened my first impression of her, 1
remarks heightened my first impression of her as, 1
heightened my first impression of her as a, 1
my first impression of her as a thoroughly, 1
fascinating woman an appreciative listener is always stimulating, 1
woman an appreciative listener is always stimulating and, 1
i described in a humorous manner certain incidents, 1
described in a humorous manner certain incidents of, 1
in a humorous manner certain incidents of my, 1
a humorous manner certain incidents of my convalescent, 1
home in a way which i flatter myself, 1
in a way which i flatter myself greatly, 1
a way which i flatter myself greatly amused, 1
way which i flatter myself greatly amused my, 1
which i flatter myself greatly amused my hostess, 1
i flatter myself greatly amused my hostess john, 1
of course good fellow though he is could, 1
course good fellow though he is could hardly, 1
good fellow though he is could hardly be, 1
fellow though he is could hardly be called, 1
though he is could hardly be called a, 1
he is could hardly be called a brilliant, 1
at that moment a well remembered voice floated, 1
that moment a well remembered voice floated through, 1
moment a well remembered voice floated through the, 1
a well remembered voice floated through the open, 1
well remembered voice floated through the open french, 1
then you ll write to the princess after, 1
you ll write to the princess after tea, 1
ll write to the princess after tea alfred, 1
write to the princess after tea alfred i, 1
to the princess after tea alfred i ll, 1
the princess after tea alfred i ll write, 1
princess after tea alfred i ll write to, 1
after tea alfred i ll write to lady, 1
tadminster for the second day myself or shall, 1
for the second day myself or shall we, 1
the second day myself or shall we wait, 1
second day myself or shall we wait until, 1
day myself or shall we wait until we, 1
myself or shall we wait until we hear, 1
from the princess in case of a refusal, 1
the princess in case of a refusal lady, 1
princess in case of a refusal lady tadminster, 1
in case of a refusal lady tadminster might, 1
case of a refusal lady tadminster might open, 1
it the first day and mrs crosbie the, 1
the first day and mrs crosbie the second, 1
first day and mrs crosbie the second then, 1
day and mrs crosbie the second then there, 1
and mrs crosbie the second then there s, 1
mrs crosbie the second then there s the, 1
there was the murmur of a man s, 1
was the murmur of a man s voice, 1
the murmur of a man s voice and, 1
murmur of a man s voice and then, 1
of a man s voice and then mrs, 1
a man s voice and then mrs inglethorp, 1
man s voice and then mrs inglethorp s, 1
s voice and then mrs inglethorp s rose, 1
yes certainly after tea will do quite well, 1
certainly after tea will do quite well you, 1
after tea will do quite well you are, 1
tea will do quite well you are so, 1
will do quite well you are so thoughtful, 1
the french window swung open a little wider, 1
french window swung open a little wider and, 1
window swung open a little wider and a, 1
swung open a little wider and a handsome, 1
open a little wider and a handsome white, 1
a little wider and a handsome white haired, 1
old lady with a somewhat masterful cast of, 1
lady with a somewhat masterful cast of features, 1
with a somewhat masterful cast of features stepped, 1
a somewhat masterful cast of features stepped out, 1
somewhat masterful cast of features stepped out of, 1
it on to the lawn a man followed, 1
on to the lawn a man followed her, 1
to the lawn a man followed her a, 1
the lawn a man followed her a suggestion, 1
lawn a man followed her a suggestion of, 1
a man followed her a suggestion of deference, 1
man followed her a suggestion of deference in, 1
followed her a suggestion of deference in his, 1
why if it isn t too delightful to, 1
if it isn t too delightful to see, 1
it isn t too delightful to see you, 1
isn t too delightful to see you again, 1
t too delightful to see you again mr, 1
too delightful to see you again mr hastings, 1
delightful to see you again mr hastings after, 1
all these years alfred darling mr hastings my, 1
these years alfred darling mr hastings my husband, 1
i looked with some curiosity at alfred darling, 1
looked with some curiosity at alfred darling he, 1
with some curiosity at alfred darling he certainly, 1
some curiosity at alfred darling he certainly struck, 1
curiosity at alfred darling he certainly struck a, 1
rather alien note i did not wonder at, 1
alien note i did not wonder at john, 1
note i did not wonder at john objecting, 1
i did not wonder at john objecting to, 1
did not wonder at john objecting to his, 1
not wonder at john objecting to his beard, 1
it was one of the longest and blackest, 1
was one of the longest and blackest i, 1
one of the longest and blackest i have, 1
of the longest and blackest i have ever, 1
the longest and blackest i have ever seen, 1
longest and blackest i have ever seen he, 1
and blackest i have ever seen he wore, 1
gold rimmed pince nez and had a curious, 1
rimmed pince nez and had a curious impassivity, 1
pince nez and had a curious impassivity of, 1
nez and had a curious impassivity of feature, 1
and had a curious impassivity of feature it, 1
struck me that he might look natural on, 1
me that he might look natural on a, 1
that he might look natural on a stage, 1
he might look natural on a stage but, 1
might look natural on a stage but was, 1
look natural on a stage but was strangely, 1
natural on a stage but was strangely out, 1
of place in real life his voice was, 1
place in real life his voice was rather, 1
in real life his voice was rather deep, 1
real life his voice was rather deep and, 1
life his voice was rather deep and unctuous, 1
his voice was rather deep and unctuous he, 1
voice was rather deep and unctuous he placed, 1
this is a pleasure mr hastings then turning, 1
is a pleasure mr hastings then turning to, 1
a pleasure mr hastings then turning to his, 1
pleasure mr hastings then turning to his wife, 1
mr hastings then turning to his wife emily, 1
dearest i think that cushion is a little, 1
i think that cushion is a little damp, 1
she beamed fondly on him as he substituted, 1
beamed fondly on him as he substituted another, 1
fondly on him as he substituted another with, 1
on him as he substituted another with every, 1
demonstration of the tenderest care strange infatuation of, 1
of the tenderest care strange infatuation of an, 1
the tenderest care strange infatuation of an otherwise, 1
with the presence of mr inglethorp a sense, 1
the presence of mr inglethorp a sense of, 1
presence of mr inglethorp a sense of constraint, 1
of mr inglethorp a sense of constraint and, 1
mr inglethorp a sense of constraint and veiled, 1
hostility seemed to settle down upon the company, 1
seemed to settle down upon the company miss, 1
to settle down upon the company miss howard, 1
settle down upon the company miss howard in, 1
particular took no pains to conceal her feelings, 1
took no pains to conceal her feelings mrs, 1
no pains to conceal her feelings mrs inglethorp, 1
however seemed to notice nothing unusual her volubility, 1
seemed to notice nothing unusual her volubility which, 1
to notice nothing unusual her volubility which i, 1
remembered of old had lost nothing in the, 1
of old had lost nothing in the intervening, 1
old had lost nothing in the intervening years, 1
had lost nothing in the intervening years and, 1
lost nothing in the intervening years and she, 1
poured out a steady flood of conversation mainly, 1
out a steady flood of conversation mainly on, 1
a steady flood of conversation mainly on the, 1
steady flood of conversation mainly on the subject, 1
flood of conversation mainly on the subject of, 1
of conversation mainly on the subject of the, 1
forthcoming bazaar which she was organizing and which, 1
bazaar which she was organizing and which was, 1
which she was organizing and which was to, 1
she was organizing and which was to take, 1
was organizing and which was to take place, 1
shortly occasionally she referred to her husband over, 1
occasionally she referred to her husband over a, 1
she referred to her husband over a question, 1
referred to her husband over a question of, 1
days or dates his watchful and attentive manner, 1
or dates his watchful and attentive manner never, 1
dates his watchful and attentive manner never varied, 1
his watchful and attentive manner never varied from, 1
watchful and attentive manner never varied from the, 1
very first i took a firm and rooted, 1
first i took a firm and rooted dislike, 1
i took a firm and rooted dislike to, 1
took a firm and rooted dislike to him, 1
a firm and rooted dislike to him and, 1
firm and rooted dislike to him and i, 1
